latitude,longitude,year_month,T2M,T2M_MAX
-12.42,-61.01,202309,31.66,40.81
-12.42,-61.01,202310,30.49,41.16
-12.42,-61.01,202311,30.62,40.55
-12.42,-61.01,202312,29.71,39.4
-12.42,-61.01,202313,27.49,41.16
-12.42,-61.01,202401,28.35,37.49
-12.42,-61.01,202402,27.25,37.7
-12.42,-61.01,202403,27.12,36.29
-12.42,-61.01,202404,26.88,35.43
-12.42,-61.01,202405,27.59,37.29
-12.42,-61.01,202406,28.23,36.96
-12.42,-61.01,202407,27.7,38.22
-12.42,-61.01,202408,29.19,39.57
-12.42,-61.01,202409,30.92,40.11
-12.42,-61.01,202410,29.93,39.8
-12.42,-61.01,202411,28.34,37.67
-12.42,-61.01,202412,27.68,38.18
-12.42,-61.01,202413,28.27,40.11
-12.52,-59.61,202301,24.36,30.23
-12.52,-59.61,202302,24.99,31.75
-12.52,-59.61,202303,24.72,32.19
-12.52,-59.61,202304,25.25,33.57
-12.52,-59.61,202305,27.01,35.15
-12.52,-59.61,202306,25.04,34.66
-12.52,-59.61,202307,26.48,36.36
-12.52,-59.61,202308,29.31,38.5
-12.52,-59.61,202309,30.52,40.08
-12.52,-59.61,202310,30.28,40.87
-12.52,-59.61,202311,30.29,40.86
-12.52,-59.61,202312,30.04,39.84
-12.52,-59.61,202313,27.37,40.87
-12.52,-59.61,202401,27.0,34.91
-12.52,-59.61,202402,26.73,35.62
-12.52,-59.61,202403,26.82,34.73
-12.52,-59.61,202404,26.66,33.29
-12.52,-59.61,202405,27.25,36.36
-12.52,-59.61,202406,27.27,36.4
-12.52,-59.61,202407,26.77,36.88
-12.52,-59.61,202408,28.4,39.06
-12.52,-59.61,202409,30.44,39.41
-12.52,-59.61,202410,30.19,39.03
-12.52,-59.61,202411,27.82,36.89
-12.52,-59.61,202412,26.75,35.25
-12.52,-59.61,202413,27.68,39.41
-12.52,-59.71,202301,23.73,29.23
-12.52,-59.71,202302,24.31,30.63
-12.52,-59.71,202303,24.08,31.81
-12.52,-59.71,202304,24.61,31.75
-12.52,-59.71,202305,26.51,34.09
-12.52,-59.71,202306,24.89,33.4
-12.52,-59.71,202307,26.2,35.04
-12.52,-59.71,202308,28.42,36.99
-12.52,-59.71,202309,29.77,38.58
-12.52,-59.71,202310,29.22,39.17
-12.52,-59.71,202311,30.0,39.38
-12.52,-59.71,202312,29.45,38.59
-12.52,-59.71,202313,26.78,39.38
-12.52,-59.71,202401,27.09,35.1
-12.52,-59.71,202402,26.02,33.92
-12.52,-59.71,202403,25.89,32.93
-12.52,-59.71,202404,25.79,31.69
-12.52,-59.71,202405,26.66,35.19
-12.52,-59.71,202406,26.72,35.54
-12.52,-59.71,202407,26.24,35.94
-12.52,-59.71,202408,27.73,37.8
-12.52,-59.71,202409,29.45,38.24
-12.52,-59.71,202410,29.23,38.12
-12.52,-59.71,202411,27.13,35.4
-12.52,-59.71,202412,26.43,34.56
-12.52,-59.71,202413,27.03,38.24
-12.52,-59.81,202301,23.73,29.23
-12.52,-59.81,202302,24.31,30.63
-12.52,-59.81,202303,24.08,31.81
-12.52,-59.81,202304,24.61,31.75
-12.52,-59.81,202305,26.51,34.09
-12.52,-59.81,202306,24.89,33.4
-12.52,-59.81,202307,26.2,35.04
-12.52,-59.81,202308,28.42,36.99
-12.52,-59.81,202309,29.77,38.58
-12.52,-59.81,202310,29.22,39.17
-12.52,-59.81,202311,30.0,39.38
-12.52,-59.81,202312,29.45,38.59
-12.52,-59.81,202313,26.78,39.38
-12.52,-59.81,202401,27.09,35.1
-12.52,-59.81,202402,26.02,33.92
-12.52,-59.81,202403,25.89,32.93
-12.52,-59.81,202404,25.79,31.69
-12.52,-59.81,202405,26.66,35.19
-12.52,-59.81,202406,26.72,35.54
-12.52,-59.81,202407,26.24,35.94
-12.52,-59.81,202408,27.73,37.8
-12.52,-59.81,202409,29.45,38.24
-12.52,-59.81,202410,29.23,38.12
-12.52,-59.81,202411,27.13,35.4
-12.52,-59.81,202412,26.43,34.56
-12.52,-59.81,202413,27.03,38.24
-12.52,-59.91,202301,23.73,29.23
-12.52,-59.91,202302,24.31,30.63
-12.52,-59.91,202303,24.08,31.81
-12.52,-59.91,202304,24.61,31.75
-12.52,-59.91,202305,26.51,34.09
-12.52,-59.91,202306,24.89,33.4
-12.52,-59.91,202307,26.2,35.04
-12.52,-59.91,202308,28.42,36.99
-12.52,-59.91,202309,29.77,38.58
-12.52,-59.91,202310,29.22,39.17
-12.52,-59.91,202311,30.0,39.38
-12.52,-59.91,202312,29.45,38.59
-12.52,-59.91,202313,26.78,39.38
-12.52,-59.91,202401,27.09,35.1
-12.52,-59.91,202402,26.02,33.92
-12.52,-59.91,202403,25.89,32.93
-12.52,-59.91,202404,25.79,31.69
-12.52,-59.91,202405,26.66,35.19
-12.52,-59.91,202406,26.72,35.54
-12.52,-59.91,202407,26.24,35.94
-12.52,-59.91,202408,27.73,37.8
-12.52,-59.91,202409,29.45,38.24
-12.52,-59.91,202410,29.23,38.12
-12.52,-59.91,202411,27.13,35.4
-12.52,-59.91,202412,26.43,34.56
-12.52,-59.91,202413,27.03,38.24
-12.52,-60.01,202301,23.73,29.23
-12.52,-60.01,202302,24.31,30.63
-12.52,-60.01,202303,24.08,31.81
-12.52,-60.01,202304,24.61,31.75
-12.52,-60.01,202305,26.51,34.09
-12.52,-60.01,202306,24.89,33.4
-12.52,-60.01,202307,26.2,35.04
-12.52,-60.01,202308,28.42,36.99
-12.52,-60.01,202309,29.77,38.58
-12.52,-60.01,202310,29.22,39.17
-12.52,-60.01,202311,30.0,39.38
-12.52,-60.01,202312,29.45,38.59
-12.52,-60.01,202313,26.78,39.38
-12.52,-60.01,202401,27.09,35.1
-12.52,-60.01,202402,26.02,33.92
-12.52,-60.01,202403,25.89,32.93
-12.52,-60.01,202404,25.79,31.69
-12.52,-60.01,202405,26.66,35.19
-12.52,-60.01,202406,26.72,35.54
-12.52,-60.01,202407,26.24,35.94
-12.52,-60.01,202408,27.73,37.8
-12.52,-60.01,202409,29.45,38.24
-12.52,-60.01,202410,29.23,38.12
-12.52,-60.01,202411,27.13,35.4
-12.52,-60.01,202412,26.43,34.56
-12.52,-60.01,202413,27.03,38.24
-12.52,-60.11,202301,23.73,29.23
-12.52,-60.11,202302,24.31,30.63
-12.52,-60.11,202303,24.08,31.81
-12.52,-60.11,202304,24.61,31.75
-12.52,-60.11,202305,26.51,34.09
-12.52,-60.11,202306,24.89,33.4
-12.52,-60.11,202307,26.2,35.04
-12.52,-60.11,202308,28.42,36.99
-12.52,-60.11,202309,29.77,38.58
-12.52,-60.11,202310,29.22,39.17
-12.52,-60.11,202311,30.0,39.38
-12.52,-60.11,202312,29.45,38.59
-12.52,-60.11,202313,26.78,39.38
-12.52,-60.11,202401,27.09,35.1
-12.52,-60.11,202402,26.02,33.92
-12.52,-60.11,202403,25.89,32.93
-12.52,-60.11,202404,25.79,31.69
-12.52,-60.11,202405,26.66,35.19
-12.52,-60.11,202406,26.72,35.54
-12.52,-60.11,202407,26.24,35.94
-12.52,-60.11,202408,27.73,37.8
-12.52,-60.11,202409,29.45,38.24
-12.52,-60.11,202410,29.23,38.12
-12.52,-60.11,202411,27.13,35.4
-12.52,-60.11,202412,26.43,34.56
-12.52,-60.11,202413,27.03,38.24
-12.52,-60.21,202301,23.73,29.23
-12.52,-60.21,202302,24.31,30.63
-12.52,-60.21,202303,24.08,31.81
-12.52,-60.21,202304,24.61,31.75
-12.52,-60.21,202305,26.51,34.09
-12.52,-60.21,202306,24.89,33.4
-12.52,-60.21,202307,26.2,35.04
-12.52,-60.21,202308,28.42,36.99
-12.52,-60.21,202309,29.77,38.58
-12.52,-60.21,202310,29.22,39.17
-12.52,-60.21,202311,30.0,39.38
-12.52,-60.21,202312,29.45,38.59
-12.52,-60.21,202313,26.78,39.38
-12.52,-60.21,202401,27.09,35.1
-12.52,-60.21,202402,26.02,33.92
-12.52,-60.21,202403,25.89,32.93
-12.52,-60.21,202404,25.79,31.69
-12.52,-60.21,202405,26.66,35.19
-12.52,-60.21,202406,26.72,35.54
-12.52,-60.21,202407,26.24,35.94
-12.52,-60.21,202408,27.73,37.8
-12.52,-60.21,202409,29.45,38.24
-12.52,-60.21,202410,29.23,38.12
-12.52,-60.21,202411,27.13,35.4
-12.52,-60.21,202412,26.43,34.56
-12.52,-60.21,202413,27.03,38.24
-12.52,-60.31,202301,23.73,29.23
-12.52,-60.31,202302,24.31,30.63
-12.52,-60.31,202303,24.08,31.81
-12.52,-60.31,202304,24.61,31.75
-12.52,-60.31,202305,26.51,34.09
-12.52,-60.31,202306,24.89,33.4
-12.52,-60.31,202307,26.2,35.04
-12.52,-60.31,202308,28.42,36.99
-12.52,-60.31,202309,29.77,38.58
-12.52,-60.31,202310,29.22,39.17
-12.52,-60.31,202311,30.0,39.38
-12.52,-60.31,202312,29.45,38.59
-12.52,-60.31,202313,26.78,39.38
-12.52,-60.31,202401,27.09,35.1
-12.52,-60.31,202402,26.02,33.92
-12.52,-60.31,202403,25.89,32.93
-12.52,-60.31,202404,25.79,31.69
-12.52,-60.31,202405,26.66,35.19
-12.52,-60.31,202406,26.72,35.54
-12.52,-60.31,202407,26.24,35.94
-12.52,-60.31,202408,27.73,37.8
-12.52,-60.31,202409,29.45,38.24
-12.52,-60.31,202410,29.23,38.12
-12.52,-60.31,202411,27.13,35.4
-12.52,-60.31,202412,26.43,34.56
-12.52,-60.31,202413,27.03,38.24
-12.52,-60.41,202301,24.21,29.47
-12.52,-60.41,202302,24.5,30.54
-12.52,-60.41,202303,24.55,32.04
-12.52,-60.41,202304,24.99,31.74
-12.52,-60.41,202305,26.52,34.17
-12.52,-60.41,202306,25.44,33.92
-12.52,-60.41,202307,27.17,36.38
-12.52,-60.41,202308,29.27,37.88
-12.52,-60.41,202309,30.89,39.49
-12.52,-60.41,202310,29.97,40.41
-12.52,-60.41,202311,30.65,39.64
-12.52,-60.41,202312,29.66,38.74
-12.52,-60.41,202313,27.33,40.41
-12.52,-60.41,202401,27.9,36.66
-12.52,-60.41,202402,26.8,35.93
-12.52,-60.41,202403,26.69,34.06
-12.52,-60.41,202404,26.69,33.85
-12.52,-60.41,202405,27.78,36.47
-12.52,-60.41,202406,28.04,36.52
-12.52,-60.41,202407,27.51,37.44
-12.52,-60.41,202408,28.81,38.77
-12.52,-60.41,202409,30.48,39.12
-12.52,-60.41,202410,29.98,38.36
-12.52,-60.41,202411,27.79,36.61
-12.52,-60.41,202412,27.3,36.8
-12.52,-60.41,202413,27.98,39.12
-12.52,-60.51,202301,24.21,29.47
-12.52,-60.51,202302,24.5,30.54
-12.52,-60.51,202303,24.55,32.04
-12.52,-60.51,202304,24.99,31.74
-12.52,-60.51,202305,26.52,34.17
-12.52,-60.51,202306,25.44,33.92
-12.52,-60.51,202307,27.17,36.38
-12.52,-60.51,202308,29.27,37.88
-12.52,-60.51,202309,30.89,39.49
-12.52,-60.51,202310,29.97,40.41
-12.52,-60.51,202311,30.65,39.64
-12.52,-60.51,202312,29.66,38.74
-12.52,-60.51,202313,27.33,40.41
-12.52,-60.51,202401,27.9,36.66
-12.52,-60.51,202402,26.8,35.93
-12.52,-60.51,202403,26.69,34.06
-12.52,-60.51,202404,26.69,33.85
-12.52,-60.51,202405,27.78,36.47
-12.52,-60.51,202406,28.04,36.52
-12.52,-60.51,202407,27.51,37.44
-12.52,-60.51,202408,28.81,38.77
-12.52,-60.51,202409,30.48,39.12
-12.52,-60.51,202410,29.98,38.36
-12.52,-60.51,202411,27.79,36.61
-12.52,-60.51,202412,27.3,36.8
-12.52,-60.51,202413,27.98,39.12
-12.52,-60.61,202301,24.21,29.47
-12.52,-60.61,202302,24.5,30.54
-12.52,-60.61,202303,24.55,32.04
-12.52,-60.61,202304,24.99,31.74
-12.52,-60.61,202305,26.52,34.17
-12.52,-60.61,202306,25.44,33.92
-12.52,-60.61,202307,27.17,36.38
-12.52,-60.61,202308,29.27,37.88
-12.52,-60.61,202309,30.89,39.49
-12.52,-60.61,202310,29.97,40.41
-12.52,-60.61,202311,30.65,39.64
-12.52,-60.61,202312,29.66,38.74
-12.52,-60.61,202313,27.33,40.41
-12.52,-60.61,202401,27.9,36.66
-12.52,-60.61,202402,26.8,35.93
-12.52,-60.61,202403,26.69,34.06
-12.52,-60.61,202404,26.69,33.85
-12.52,-60.61,202405,27.78,36.47
-12.52,-60.61,202406,28.04,36.52
-12.52,-60.61,202407,27.51,37.44
-12.52,-60.61,202408,28.81,38.77
-12.52,-60.61,202409,30.48,39.12
-12.52,-60.61,202410,29.98,38.36
-12.52,-60.61,202411,27.79,36.61
-12.52,-60.61,202412,27.3,36.8
-12.52,-60.61,202413,27.98,39.12
-12.52,-60.71,202301,24.21,29.47
-12.52,-60.71,202302,24.5,30.54
-12.52,-60.71,202303,24.55,32.04
-12.52,-60.71,202304,24.99,31.74
-12.52,-60.71,202305,26.52,34.17
-12.52,-60.71,202306,25.44,33.92
-12.52,-60.71,202307,27.17,36.38
-12.52,-60.71,202308,29.27,37.88
-12.52,-60.71,202309,30.89,39.49
-12.52,-60.71,202310,29.97,40.41
-12.52,-60.71,202311,30.65,39.64
-12.52,-60.71,202312,29.66,38.74
-12.52,-60.71,202313,27.33,40.41
-12.52,-60.71,202401,27.9,36.66
-12.52,-60.71,202402,26.8,35.93
-12.52,-60.71,202403,26.69,34.06
-12.52,-60.71,202404,26.69,33.85
-12.52,-60.71,202405,27.78,36.47
-12.52,-60.71,202406,28.04,36.52
-12.52,-60.71,202407,27.51,37.44
-12.52,-60.71,202408,28.81,38.77
-12.52,-60.71,202409,30.48,39.12
-12.52,-60.71,202410,29.98,38.36
-12.52,-60.71,202411,27.79,36.61
-12.52,-60.71,202412,27.3,36.8
-12.52,-60.71,202413,27.98,39.12
-12.52,-60.81,202301,24.21,29.47
-12.52,-60.81,202302,24.5,30.54
-12.52,-60.81,202303,24.55,32.04
-12.52,-60.81,202304,24.99,31.74
-12.52,-60.81,202305,26.52,34.17
-12.52,-60.81,202306,25.44,33.92
-12.52,-60.81,202307,27.17,36.38
-12.52,-60.81,202308,29.27,37.88
-12.52,-60.81,202309,30.89,39.49
-12.52,-60.81,202310,29.97,40.41
-12.52,-60.81,202311,30.65,39.64
-12.52,-60.81,202312,29.66,38.74
-12.52,-60.81,202313,27.33,40.41
-12.52,-60.81,202401,27.9,36.66
-12.52,-60.81,202402,26.8,35.93
-12.52,-60.81,202403,26.69,34.06
-12.52,-60.81,202404,26.69,33.85
-12.52,-60.81,202405,27.78,36.47
-12.52,-60.81,202406,28.04,36.52
-12.52,-60.81,202407,27.51,37.44
-12.52,-60.81,202408,28.81,38.77
-12.52,-60.81,202409,30.48,39.12
-12.52,-60.81,202410,29.98,38.36
-12.52,-60.81,202411,27.79,36.61
-12.52,-60.81,202412,27.3,36.8
-12.52,-60.81,202413,27.98,39.12
-12.52,-60.91,202301,24.21,29.47
-12.52,-60.91,202302,24.5,30.54
-12.52,-60.91,202303,24.55,32.04
-12.52,-60.91,202304,24.99,31.74
-12.52,-60.91,202305,26.52,34.17
-12.52,-60.91,202306,25.44,33.92
-12.52,-60.91,202307,27.17,36.38
-12.52,-60.91,202308,29.27,37.88
-12.52,-60.91,202309,30.89,39.49
-12.52,-60.91,202310,29.97,40.41
-12.52,-60.91,202311,30.65,39.64
-12.52,-60.91,202312,29.66,38.74
-12.52,-60.91,202313,27.33,40.41
-12.52,-60.91,202401,27.9,36.66
-12.52,-60.91,202402,26.8,35.93
-12.52,-60.91,202403,26.69,34.06
-12.52,-60.91,202404,26.69,33.85
-12.52,-60.91,202405,27.78,36.47
-12.52,-60.91,202406,28.04,36.52
-12.52,-60.91,202407,27.51,37.44
-12.52,-60.91,202408,28.81,38.77
-12.52,-60.91,202409,30.48,39.12
-12.52,-60.91,202410,29.98,38.36
-12.52,-60.91,202411,27.79,36.61
-12.52,-60.91,202412,27.3,36.8
-12.52,-60.91,202413,27.98,39.12
-12.52,-61.01,202301,24.54,29.8
-12.52,-61.01,202302,24.5,30.64
-12.52,-61.01,202303,24.68,31.47
-12.52,-61.01,202304,24.89,30.89
-12.52,-61.01,202305,26.04,33.96
-12.52,-61.01,202306,25.46,34.98
-12.52,-61.01,202307,27.29,37.51
-12.52,-61.01,202308,29.8,38.91
-12.52,-61.01,202309,31.66,40.81
-12.52,-61.01,202310,30.49,41.16
-12.52,-61.01,202311,30.62,40.55
-12.52,-61.01,202312,29.71,39.4
-12.52,-61.01,202313,27.49,41.16
-12.52,-61.01,202401,28.35,37.49
-12.52,-61.01,202402,27.25,37.7
-12.52,-61.01,202403,27.12,36.29
-12.52,-61.01,202404,26.88,35.43
-12.52,-61.01,202405,27.59,37.29
-12.52,-61.01,202406,28.23,36.96
-12.52,-61.01,202407,27.7,38.22
-12.52,-61.01,202408,29.19,39.57
-12.52,-61.01,202409,30.92,40.11
-12.52,-61.01,202410,29.93,39.8
-12.52,-61.01,202411,28.34,37.67
-12.52,-61.01,202412,27.68,38.18
-12.52,-61.01,202413,28.27,40.11
-12.62,-59.61,202301,24.36,30.23
-12.62,-59.61,202302,24.99,31.75
-12.62,-59.61,202303,24.72,32.19
-12.62,-59.61,202304,25.25,33.57
-12.62,-59.61,202305,27.01,35.15
-12.62,-59.61,202306,25.04,34.66
-12.62,-59.61,202307,26.48,36.36
-12.62,-59.61,202308,29.31,38.5
-12.62,-59.61,202309,30.52,40.08
-12.62,-59.61,202310,30.28,40.87
-12.62,-59.61,202311,30.29,40.86
-12.62,-59.61,202312,30.04,39.84
-12.62,-59.61,202313,27.37,40.87
-12.62,-59.61,202401,27.0,34.91
-12.62,-59.61,202402,26.73,35.62
-12.62,-59.61,202403,26.82,34.73
-12.62,-59.61,202404,26.66,33.29
-12.62,-59.61,202405,27.25,36.36
-12.62,-59.61,202406,27.27,36.4
-12.62,-59.61,202407,26.77,36.88
-12.62,-59.61,202408,28.4,39.06
-12.62,-59.61,202409,30.44,39.41
-12.62,-59.61,202410,30.19,39.03
-12.62,-59.61,202411,27.82,36.89
-12.62,-59.61,202412,26.75,35.25
-12.62,-59.61,202413,27.68,39.41
-12.62,-59.71,202301,23.73,29.23
-12.62,-59.71,202302,24.31,30.63
-12.62,-59.71,202303,24.08,31.81
-12.62,-59.71,202304,24.61,31.75
-12.62,-59.71,202305,26.51,34.09
-12.62,-59.71,202306,24.89,33.4
-12.62,-59.71,202307,26.2,35.04
-12.62,-59.71,202308,28.42,36.99
-12.62,-59.71,202309,29.77,38.58
-12.62,-59.71,202310,29.22,39.17
-12.62,-59.71,202311,30.0,39.38
-12.62,-59.71,202312,29.45,38.59
-12.62,-59.71,202313,26.78,39.38
-12.62,-59.71,202401,27.09,35.1
-12.62,-59.71,202402,26.02,33.92
-12.62,-59.71,202403,25.89,32.93
-12.62,-59.71,202404,25.79,31.69
-12.62,-59.71,202405,26.66,35.19
-12.62,-59.71,202406,26.72,35.54
-12.62,-59.71,202407,26.24,35.94
-12.62,-59.71,202408,27.73,37.8
-12.62,-59.71,202409,29.45,38.24
-12.62,-59.71,202410,29.23,38.12
-12.62,-59.71,202411,27.13,35.4
-12.62,-59.71,202412,26.43,34.56
-12.62,-59.71,202413,27.03,38.24
-12.62,-59.81,202301,23.73,29.23
-12.62,-59.81,202302,24.31,30.63
-12.62,-59.81,202303,24.08,31.81
-12.62,-59.81,202304,24.61,31.75
-12.62,-59.81,202305,26.51,34.09
-12.62,-59.81,202306,24.89,33.4
-12.62,-59.81,202307,26.2,35.04
-12.62,-59.81,202308,28.42,36.99
-12.62,-59.81,202309,29.77,38.58
-12.62,-59.81,202310,29.22,39.17
-12.62,-59.81,202311,30.0,39.38
-12.62,-59.81,202312,29.45,38.59
-12.62,-59.81,202313,26.78,39.38
-12.62,-59.81,202401,27.09,35.1
-12.62,-59.81,202402,26.02,33.92
-12.62,-59.81,202403,25.89,32.93
-12.62,-59.81,202404,25.79,31.69
